,day_of_month,month_trend,is_business_day,settlement_mult,cashflow
2024-01-01,1,1.1051709180756477,True,3,165.3912310735462
2024-01-02,2,1.2214027581601699,True,1,68.02373287527827
2024-01-03,3,1.3498588075760032,True,1,75.59165957686803
2024-01-04,4,1.4918246976412703,True,1,76.1757998496717
2024-01-05,5,1.6487212707001282,True,1,81.3906079230615
2024-01-06,6,1.8221188003905089,False,0,0.0
2024-01-07,7,2.0137527074704766,False,0,0.0
2024-01-08,8,2.225540928492468,True,3,318.5811423755167
2024-01-09,9,2.45960311115695,True,1,124.09176745379115
2024-01-10,10,2.718281828459045,True,1,123.45771290798145
2024-01-11,11,3.0041660239464334,True,1,156.1796922266488
2024-01-12,12,3.3201169227365472,True,1,159.28229853571284
2024-01-13,13,3.6692966676192444,False,0,0.0
2024-01-14,14,4.0551999668446745,False,0,0.0
2024-01-15,15,4.4816890703380645,True,3,676.4228966283838
2024-01-16,16,4.953032424395115,True,1,249.9016434864669
2024-01-17,17,5.4739473917272,True,1,278.08289213885615
2024-01-18,18,6.0496474644129465,True,1,301.1688399016972
2024-01-19,19,6.6858944422792685,True,1,349.0356962307702
2024-01-20,20,7.38905609893065,False,0,0.0
2024-01-21,21,8.166169912567652,False,0,0.0
2024-01-22,22,9.025013499434122,True,3,1354.4457374268197
2024-01-23,23,9.974182454814718,True,1,505.4989258421722
2024-01-24,24,11.023176380641601,True,1,556.0780684822573
2024-01-25,25,12.182493960703473,True,1,608.1418414450756
2024-01-26,26,13.463738035001692,True,1,670.0911357467586
2024-01-27,27,14.879731724872837,False,0,4.036765006770105
2024-01-28,28,16.444646771097048,False,0,0.0
2024-01-29,29,18.17414536944306,True,3,2728.691413104363
2024-01-30,30,20.085536923187668,True,1,997.6747382147305
2024-01-31,31,22.197951281441636,True,1,1108.0115055204278
2024-02-01,1,1.1051709180756477,True,1,57.58183261870687
2024-02-02,2,1.2214027581601699,True,1,66.23495049626523
2024-02-03,3,1.3498588075760032,False,0,0.0
2024-02-04,4,1.4918246976412703,False,0,4.12108288179254
2024-02-05,5,1.6487212707001282,True,3,246.65349579621554
2024-02-06,6,1.8221188003905089,True,1,86.7549060049522
2024-02-07,7,2.0137527074704766,True,1,103.20103723406906
2024-02-08,8,2.225540928492468,True,1,107.85158998136767
2024-02-09,9,2.45960311115695,True,1,123.04013937778907
2024-02-10,10,2.718281828459045,False,0,0.0
2024-02-11,11,3.0041660239464334,False,0,0.0
2024-02-12,12,3.3201169227365472,True,3,507.90805735347215
2024-02-13,13,3.6692966676192444,True,1,193.24193977568984
2024-02-14,14,4.0551999668446745,True,1,202.02139186306601
2024-02-15,15,4.4816890703380645,True,1,219.2489445766198
2024-02-16,16,4.953032424395115,True,1,250.65346600261176
2024-02-17,17,5.4739473917272,False,0,0.0
2024-02-18,18,6.0496474644129465,False,0,0.0
2024-02-19,19,6.6858944422792685,True,3,1001.3947140093483
2024-02-20,20,7.38905609893065,True,1,371.14089090309244
2024-02-21,21,8.166169912567652,True,1,397.457302385247
2024-02-22,22,9.025013499434122,True,1,448.6273502686152
2024-02-23,23,9.974182454814718,True,1,500.13952311739394
2024-02-24,24,11.023176380641601,False,0,0.0
2024-02-25,25,12.182493960703473,False,0,0.0
2024-02-26,26,13.463738035001692,True,3,2026.5158183833905
2024-02-27,27,14.879731724872837,True,1,741.6469349822163
2024-02-28,28,16.444646771097048,True,1,815.2216552668126
2024-02-29,29,18.17414536944306,True,1,910.1042186398049
2024-03-01,1,1.1051709180756477,True,1,61.80973114161025
2024-03-02,2,1.2214027581601699,False,0,0.0
2024-03-03,3,1.3498588075760032,False,0,0.0
2024-03-04,4,1.4918246976412703,True,3,222.29185096045094
2024-03-05,5,1.6487212707001282,True,1,90.98804341024774
2024-03-06,6,1.8221188003905089,True,1,86.8011104524895
2024-03-07,7,2.0137527074704766,True,1,104.22726249222465
2024-03-08,8,2.225540928492468,True,1,111.73399293315084
2024-03-09,9,2.45960311115695,False,0,0.0
2024-03-10,10,2.718281828459045,False,0,4.487514342557539
2024-03-11,11,3.0041660239464334,True,3,447.55209108209993
2024-03-12,12,3.3201169227365472,True,1,165.50196393344257
2024-03-13,13,3.6692966676192444,True,1,180.01276825238432
2024-03-14,14,4.0551999668446745,True,1,211.8247858937526
2024-03-15,15,4.4816890703380645,True,1,228.69692516844597
2024-03-16,16,4.953032424395115,False,0,0.0
2024-03-17,17,5.4739473917272,False,0,8.682146928946006
2024-03-18,18,6.0496474644129465,True,3,902.5131654311816
2024-03-19,19,6.6858944422792685,True,1,324.000907621046
2024-03-20,20,7.38905609893065,True,1,370.2793642875705
2024-03-21,21,8.166169912567652,True,1,410.53127817722293
2024-03-22,22,9.025013499434122,True,1,458.05752768079645
2024-03-23,23,9.974182454814718,False,0,2.8615681961883594
2024-03-24,24,11.023176380641601,False,0,0.0
2024-03-25,25,12.182493960703473,True,3,1825.6484651801961
2024-03-26,26,13.463738035001692,True,1,663.0816762690645
2024-03-27,27,14.879731724872837,True,1,745.6851040266259
2024-03-28,28,16.444646771097048,True,1,814.0221738631141
2024-03-29,29,18.17414536944306,True,1,907.1146672618294
2024-03-30,30,20.085536923187668,False,0,0.0
2024-03-31,31,22.197951281441636,False,0,3.6236423332681373
2024-04-01,1,1.1051709180756477,True,3,173.2306970036876
2024-04-02,2,1.2214027581601699,True,1,63.77064700831516
2024-04-03,3,1.3498588075760032,True,1,60.42896688695992
2024-04-04,4,1.4918246976412703,True,1,65.3710571439458
2024-04-05,5,1.6487212707001282,True,1,85.76542769083
2024-04-06,6,1.8221188003905089,False,0,0.40101799497039464
2024-04-07,7,2.0137527074704766,False,0,0.0
2024-04-08,8,2.225540928492468,True,3,322.95432901168937
2024-04-09,9,2.45960311115695,True,1,131.85327467278537
2024-04-10,10,2.718281828459045,True,1,140.4513669098699
2024-04-11,11,3.0041660239464334,True,1,161.0632455848801
2024-04-12,12,3.3201169227365472,True,1,162.37334454557688
2024-04-13,13,3.6692966676192444,False,0,6.678424389345359
2024-04-14,14,4.0551999668446745,False,0,0.0
2024-04-15,15,4.4816890703380645,True,3,671.9935829323875
2024-04-16,16,4.953032424395115,True,1,242.09118065281356
2024-04-17,17,5.4739473917272,True,1,269.1398726647979
2024-04-18,18,6.0496474644129465,True,1,298.63180264429207
2024-04-19,19,6.6858944422792685,True,1,329.6710278740491
2024-04-20,20,7.38905609893065,False,0,3.4994747342825643
2024-04-21,21,8.166169912567652,False,0,1.4201625951998609
2024-04-22,22,9.025013499434122,True,3,1350.5187435162702
2024-04-23,23,9.974182454814718,True,1,501.9979798166469
2024-04-24,24,11.023176380641601,True,1,546.6198565872294
2024-04-25,25,12.182493960703473,True,1,610.3094852575215
2024-04-26,26,13.463738035001692,True,1,673.1209354768122
2024-04-27,27,14.879731724872837,False,0,4.834517497977084
2024-04-28,28,16.444646771097048,False,0,0.3476999373235528
2024-04-29,29,18.17414536944306,True,3,2725.902333958295
2024-04-30,30,20.085536923187668,True,1,999.2766437666979
2024-05-01,1,1.1051709180756477,True,1,57.41833811796055
2024-05-02,2,1.2214027581601699,True,1,59.5950555384791
2024-05-03,3,1.3498588075760032,True,1,66.02892164832276
2024-05-04,4,1.4918246976412703,False,0,0.0
2024-05-05,5,1.6487212707001282,False,0,2.8858711922963387
2024-05-06,6,1.8221188003905089,True,3,278.3757488496334
2024-05-07,7,2.0137527074704766,True,1,96.10575412797589
2024-05-08,8,2.225540928492468,True,1,114.61549924935473
2024-05-09,9,2.45960311115695,True,1,131.3987801801603
2024-05-10,10,2.718281828459045,True,1,136.34262045105277
2024-05-11,11,3.0041660239464334,False,0,5.395119957172499
2024-05-12,12,3.3201169227365472,False,0,0.0
2024-05-13,13,3.6692966676192444,True,3,552.0235986099884
2024-05-14,14,4.0551999668446745,True,1,214.11927164277748
2024-05-15,15,4.4816890703380645,True,1,224.00554350914135
2024-05-16,16,4.953032424395115,True,1,246.46105675659464
2024-05-17,17,5.4739473917272,True,1,266.2959897032903
2024-05-18,18,6.0496474644129465,False,0,0.0
2024-05-19,19,6.6858944422792685,False,0,1.1685290269593245
2024-05-20,20,7.38905609893065,True,3,1108.9548713846095
2024-05-21,21,8.166169912567652,True,1,412.49040602787954
2024-05-22,22,9.025013499434122,True,1,450.86450967338084
2024-05-23,23,9.974182454814718,True,1,500.478721713337
2024-05-24,24,11.023176380641601,True,1,550.8751422017002
2024-05-25,25,12.182493960703473,False,0,0.0
2024-05-26,26,13.463738035001692,False,0,10.900313921125695
2024-05-27,27,14.879731724872837,True,3,2238.7988106383737
2024-05-28,28,16.444646771097048,True,1,817.7439690130695
2024-05-29,29,18.17414536944306,True,1,902.2267398471313
2024-05-30,30,20.085536923187668,True,1,1006.9673847307047
2024-05-31,31,22.197951281441636,True,1,1102.5102310002048
2024-06-01,1,1.1051709180756477,False,0,0.0
2024-06-02,2,1.2214027581601699,False,0,0.0
2024-06-03,3,1.3498588075760032,True,3,196.072147017985
2024-06-04,4,1.4918246976412703,True,1,63.04847276617832
2024-06-05,5,1.6487212707001282,True,1,74.44510426352592
2024-06-06,6,1.8221188003905089,True,1,86.27868259917484
2024-06-07,7,2.0137527074704766,True,1,95.18771490168461
2024-06-08,8,2.225540928492468,False,0,0.0
2024-06-09,9,2.45960311115695,False,0,3.9743385129671687
2024-06-10,10,2.718281828459045,True,3,402.2323054055153
2024-06-11,11,3.0041660239464334,True,1,146.65037793491874
2024-06-12,12,3.3201169227365472,True,1,161.4572326540102
2024-06-13,13,3.6692966676192444,True,1,181.38148783445266
2024-06-14,14,4.0551999668446745,True,1,203.74583858017786
2024-06-15,15,4.4816890703380645,False,0,0.24107680578285298
2024-06-16,16,4.953032424395115,False,0,0.0
2024-06-17,17,5.4739473917272,True,3,821.222586031416
2024-06-18,18,6.0496474644129465,True,1,299.2527325302759
2024-06-19,19,6.6858944422792685,True,1,338.51983600159593
2024-06-20,20,7.38905609893065,True,1,375.49070277109297
2024-06-21,21,8.166169912567652,True,1,404.26033699323006
2024-06-22,22,9.025013499434122,False,0,0.0
2024-06-23,23,9.974182454814718,False,0,0.0
2024-06-24,24,11.023176380641601,True,3,1660.7931136638256
2024-06-25,25,12.182493960703473,True,1,602.7257421416455
2024-06-26,26,13.463738035001692,True,1,677.7501431724763
2024-06-27,27,14.879731724872837,True,1,747.8065456449153
2024-06-28,28,16.444646771097048,True,1,816.5182906820536
2024-06-29,29,18.17414536944306,False,0,2.2849149916575633
2024-06-30,30,20.085536923187668,False,0,0.0
